state_id,target_set_id,instance_id,phase6n_data_origin,scale,CF_level,oof_fold,selection_roles,is_fallback
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691202__it0000241,ts_9aef3cae2f57ed42c792,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691202__it0000270,ts_207e264d4f9941e7e2de,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,L,CF1,1,PHASE6L_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691202__it0000270,ts_5de11a31029f522b4126,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,L,CF1,1,PHASE6L_TOP4|PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691202__it0000270,ts_6c697d1fd6a502975f5f,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,L,CF1,1,PHASE6L_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691202__it0000270,ts_800fdc7cbadee5183408,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691202__it0000270,ts_ae2abe0730575056e72f,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,L,CF1,1,PHASE6L_TOP4|PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691202__it0000270,ts_b6f9a0c3591e7a6b0d2d,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691202__it0000270,ts_c2dadb802f55b9f56cf0,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000019,ts_1640dc5b937de484bb89,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000019,ts_5b82de91a136fddfc23e,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK|PHASE6N_TOP4,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000019,ts_c57a930500300695fd5e,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000019,ts_e7d7e1c1eac52f6d1da5,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000077,ts_1334f40d764c73ceb502,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000077,ts_16cb9c1d93f6b10c4b91,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000077,ts_4e650cbc37214f73c1f0,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000077,ts_68a2522843e006e3acf3,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000077,ts_a2f6178073c63a4c47a6,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000142,ts_1d5ff171b5b6257084c1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000142,ts_8c77863dee51f6543952,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000142,ts_d46e90a20f5f08d39a8c,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000142,ts_f1b299e0bc3baf19c6b5,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000142,ts_ffad2a0f36d2ebfc2ade,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000200,ts_0024450a21907bc555cd,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000200,ts_335c0b015731746aa749,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000200,ts_62a0a0bf5ddb3e0db57f,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000200,ts_8f9bdf2a78326c5da0f1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000200,ts_aa94b6824bb416ca7072,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000258,ts_10662eba86fd9c30563e,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000258,ts_50400399b8257df725c3,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000258,ts_68a524fbc6d26708d15d,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000258,ts_8900b47a99880b98931f,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000258,ts_daa574be69b4c4edecea,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000320,ts_56c9d2fe65f42b6f8adc,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000320,ts_671d6a26bd99efbc322a,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000320,ts_92480ae7bcae7227b299,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000320,ts_aa571e0da262204240ab,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000320,ts_e633733e268364d95c2f,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000378,ts_77c632e642c3e2cedc42,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000378,ts_a32447a13eaf23c30b1f,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000378,ts_c0575471d7a260204fc3,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000378,ts_c8a06da0169e518db850,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000378,ts_f2f771f5e4e8f5b2142c,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000422,ts_1ca3ae1f25230b2ba055,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000422,ts_3e7dbc0960fd2aec7806,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000422,ts_9ba81e89793b8d6b575a,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000422,ts_adfe62cd3fb49ccac4b1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721201__it0000422,ts_eb314bd35660ee630188,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000018,ts_1ce9f9eccb180891cdf7,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000018,ts_9b55631852233aaf53e3,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000018,ts_abe382cd4e7b326a9dff,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000018,ts_b85a642e74daf85c7e95,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000018,ts_f53cc43ab4b57a0fa1cb,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000076,ts_21375a87bc654a57c207,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000076,ts_8a6ec09f9249a2134e9d,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000076,ts_9142260f6cf08e2df28f,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000076,ts_af0215a44bfea02e80db,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000076,ts_fcf78be6c7e43bd0c081,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000139,ts_0a13aac58dd493892a32,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000139,ts_1598b3491aa25413aa36,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000139,ts_35aa80b5569fef1d7409,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000139,ts_6291e108c4058f7fc2dd,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000139,ts_8360ae688ad9d1dd57c1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000196,ts_18b8761640ac0ecd473d,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000196,ts_91a4c6bfa123a54d8ccc,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000196,ts_a2a2c3aa7ce7c8131fa2,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000196,ts_d39c0beb8a1d0e919480,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000196,ts_dd474616ee49da6a61a0,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000254,ts_579459bf9a2e75c7a0de,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000254,ts_5ac9f50c021b902b7492,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000254,ts_8b162dd94b53106f3483,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000254,ts_c569b394830040fd2a7e,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000254,ts_d9334401656ebbb50f77,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000315,ts_4bd71d712e2ee5a26454,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000315,ts_8b24d33e1f62502b6704,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000315,ts_b607b4d7bd9f14651832,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000315,ts_d990f3c7550e12dc23a1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000315,ts_e8259653aad9ecc25143,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000372,ts_4fd3296a3e478cdae1e2,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000372,ts_7a766ba370265ba7a5b7,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000372,ts_89214aefabdf81110dee,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000372,ts_bcc82d7fb3ed8ba170e5,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000372,ts_e71c86a44fcdeabd8b41,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000415,ts_228f88a738cd0c0d837f,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000415,ts_51201c55216d5bc89e17,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000415,ts_8794aab3cd0ab95b2571,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000415,ts_9c45b76ff9df966377b9,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721202__it0000415,ts_df250ea7870fc0ccbe68,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000018,ts_4030f60ba93c3e56e36b,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000018,ts_43a0d76c6c26ca074d55,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000018,ts_86bb67f6bfe66dbb63b8,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000018,ts_a457d99c710a6926d7e3,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000018,ts_d91b82f0be33d965bfdc,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000075,ts_3d46e981a0542e224479,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000075,ts_581c1aa1ac932b70ad34,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000075,ts_70871a02ccece6ce1c33,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000075,ts_8bac1d7cf64aaee26486,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000075,ts_9ed49071a8238cd52426,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000136,ts_3192d5fa0206a5a05a34,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000136,ts_6a662779cd52333b63bf,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000136,ts_89aa904ea7fb54edf513,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000136,ts_cb1cefee2ebbc08175e9,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000136,ts_ccd3f54b35203dbb1eae,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000193,ts_2c5bada11b148c850a0a,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000193,ts_31d81e53dde4461676d1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000193,ts_a191f8ff9c17dd50abb9,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000193,ts_a5c5b9b31754c6e5a493,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000193,ts_ffe69ecd352f43d51b8a,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000250,ts_0a61ea43e1152aedf449,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,CANONICAL_FALLBACK,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000250,ts_0d1ba1231632052e4439,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000250,ts_4c74e0e685fd6782d030,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000250,ts_9163523fc3f010a4d1e6,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed721203__it0000250,ts_e063a806a4932cf594ba,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,L,CF1,1,PHASE6N_TOP4,False
